product_id,user_id,review_id,review_title,review_content
B07TMCXRFV,AH2OLX25TOPFVMWSSXCIDK2ING3Q,R113GHLAS618M5,Go for it,It's really of good quality
B07TMCXRFV,AHSLJYCXIB6MF7XA745OIGQ5VY4Q,RH3EG6R2EK2UJ,Quality is Awesome,I have read problems like the apple pencil doesn't work after applying this protector but I honestly didn't feel any lag. I rated 4 because one of the protectors created a bubble at a specific area and didn't get out even after trying so hard and following all the instructions properly
B07TMCXRFV,AG2XZP6Z52IRYUCU6GLGEUTP5HJA,R2HHF3YVPUJ5KJ,Seems okay,and I had to use another one which got applied properly without creating any bubbles
B07TMCXRFV,AHGD2EMY5M3BGX5MUH5DMSV4BNRQ,RJXAZXDE8B60L,Good product,👍🏻✅
B07TMCXRFV,AGK4RKTLQUZ5OQYSGOAI72QBN6PA,R1U7NNCJTZHVTB,fingerprint magnet,I ended up wasting one tempered glass because of air bubbles that wouldn’t go away. I skipped wiping with micro fibre cloth which may have led to the problem. However the other glass worked fine
B07TMCXRFV,AESFHQDDCGPTVOTQQTTNA3IRSN4Q,RH4Z7TDR11EEK,great value for money though,I had to take off my iPad cover to enable the application
B00LZPQVMK,AE3S2ZAEMH765KUJ57DR6HBZBB3Q,RD6OIJUG0R241,Ok,Can buy but only when price is less
B00LZPQVMK,AHSIVUNTJMI5S5AJGFDE5EDQ355Q,R3EUJ7A6LG8X7V,Like all other ball pens,It's not tht oomph feel to write...considering the name PARKER ...it's like regular ball pensRather can tell the ink is too dull compared to other ball pensLot of money taken under the name PARKERIt's the worth of 20/
B00LZPQVMK,AGQUDHVCMBW7DYS2HT5HA3QCZIEA,R1DWGT4USEVGYK,Regular pen over priced,I thought Parker would be good compared to the lousy pen. It's uncomfortable.  I don't use it at all.
B00LZPQVMK,AFNXZNINQLTHKVRFI37VQAAFFGOA,R187KH5XJBPS86,Nice,Moneywise good
B00LZPQVMK,AGVKQNHNS7PQK63FIB6EVC5GUAMQ,R2XYH31E9NK0GU,It is fine.,I use Parker pen because it runs fine.
B00LZPQVMK,AEHZ4NOZ5SIDQLGODWS4UZ6RVQJA,RDYNZZPHU7SZK,Awful blue ink,The pen has a black body but blue jotter refill in it. The blue jotter writes awfully
B00LZPQVMK,AGBVAEUPMWYCDQIKNAD2DXEYWXZA,R2MR0DYZVFN3HA,Nice and my Favorite Pen,the ink flow has reduced over time.
B00LZPQVMK,AEOJW7OWUZROZ6Z66ZQU33Y2ZYLQ,R3PV91U8ZYN5DU,Reasonable price,I'm using this from last 3 years. Im happy with the product.
B08X77LM8C,AFCUW5JX2EZRGRGNHO65DGJ2ZNXA,R2NZAVDD3V0QHH,If this is M what is S,Tips are okay
B08X77LM8C,AEK5ZL5CKQD6YJFWXH2AWMYQ5L3Q,RH94RL6QTX9ZG,Only Better for neckband,but they are small. Wondering if they took a reference of kid. They fit into the buds just fine
B08X77LM8C,AHTPC5KX6RHKRPKQ3RRUF7ECBUTQ,RPERYOA7LX9AI,earphones not for TWSs!,but have lost noise cancellation since they are really small.
B08X77LM8C,AGCB4VTTLQMUON2RGBTNCDTTIRVA,R1TOKDZGUZS111,Nice value for money,Yeah it's not fit for TWSs...I bought it for my tws (realme buds air 2) but it's not fit I mean it's not gonna close completely I'm talking about my Tws case!
B08X77LM8C,AGQ4XHSMAMTMH3AKNOVGTURDJLDQ,R1JDICDMH5NNRY,Snug fit for Oppo Enco M31,Good product I like it
B08X77LM8C,AFVZGUHN6ZIFJGIBXSBAFVN23LLA,R1VM1MXG5JB9MB,Restored my old Jabra Headset with this new caps,Perfect fit for my Oppo Enco M31 (green). Took few seconds to put it and it stays like the original bud. The quality is decent for its price. It’s a pack of 5.
B08X77LM8C,AFQT3KCDEBTI7PX2J4W7P3CRNQIA,R19JHRALQ1YOQ3,Does what's intended,It's good and comfortable
B08X77LM8C,AGPMBJGS7TX4RMXZRT2FILK7ZWLA,RT2PBCZXFIDGN,Gets The Job Done!!,Little tough to put on OnePlus Wireless Z headphones as the size may be a bit off. But once on
B01EJ5MM5M,AHBS2L7JPLUKRD5ZJQVVSFJ4LNWA,RGQ39S8C5PP47,not sure if this is a new product or a used one that was delivered to me,the color cartridge ink levels were low during printer set-up. the packaging was torn and damaged. leads me to question if this was a refurbished product that was delivered to me
B01EJ5MM5M,AFS5B353QRCCSU47ZJP22D6VGOPA,R3EJOUTC62KKUN,Good product,Print quality  is good.
B01EJ5MM5M,AE4IOLUZBOKNPMKOWBH4NSBQANGQ,RJ8QD3DJEQ5JN,Ink issue,Ink gets over after a few prints
B01EJ5MM5M,AGW7EVQ7EY3BS4JCCXZ622IVSSSA,RW1HT9YU7JHSI,Overall good product,Product got delivered on next day of Order
B01EJ5MM5M,AEGALBMIH2REIAM54HH446CXCAFA,R1AP7ME9Q3JURN,need to wait and watch on the ink consumption rate,pack was intact.many complained on the Printer ink
B01EJ5MM5M,AHZ5C4DKZMCI6CTANLO3RVEGSSFQ,R1TOT1Q6G43B7U,Very Nice 🙂👍,they pack 'S' ink tanks so we cannot expect more prints
B01EJ5MM5M,AGF752ZU5K45Z2R6A7PZFIVGC7EA,RH7QC8KMYJACT,Good,i belive
B08J82K4GX,AGYJWE5KU7LQVHHG3UBK4DGPWP5A,R1R5HVWWX3D0P9,Good one,"I had an LG 27"" monitor and broke it twice while wiping with cloth.. It couldnt even take my ring figure pressure. First time I repaired it with huge cost"
B08J82K4GX,AFAW4JGIBKTJDQE4EHYSG5PTAOOQ,RRDFD5UYQWGA2,bright!,but second time had to throw it.. Then I bought this one
B08J82K4GX,AHJW63Z3OYPN456LWSNIFUY4QHBQ,R1U2VOC38FXAK5,Great product altogether,slightly smaller as I was afraid not to pay too much. LG had in-built speaker but this one does not. There is no speaker/mike. The picture quality is good. I have a Dell soundbar for audio/mic
B08J82K4GX,AHX4QZLN7AZB65JUWMDFEDFMXDNA,R3JUHPJLOMYOTC,Good but there are better options,so that is covered. The brightness is too much at 100% but I can reduce it to 40% which is good enough for me.The monitor includes power chord and HDMI Cable. It has a nice sturdy stand. The build quality is good. The Viewing angles are also good
B08J82K4GX,AFCJIUIGZNR72BMVUBH6QSOJML4A,RZZ1KIFLBPEDW,Good monitor but bad build quality with some dumb design choices,with no glare from room lighting. Overall the picture quality is quite good.  The monitor also has eye care settings. There are couple of separate screws provided in a plastic cover
B08J82K4GX,AHODCGFP6G5DRC3ZJONS3SKGNYUA,R1D9GKU0IJATXF,Very nice👌👌👌👌👌,so be careful while unpacking. I had no missing screws problem.
B08J82K4GX,AFBRSDA6IG6CQY4IGPKXUR4ESI4Q,R3DFY4QAXRWGIR,Overall good. Value for money,I have been using for my personal and office work. It's a good product when you like to splitting the screen and work simultaneously in two different windows.The experience is far great
B08J82K4GX,AFHI5YETSSJR7CTVO2PP6ATKWBBQ,RQGX2ONVZ89F8,Good,Came with the just the OEM package slapped with invoice but the product was safePros1. 24 inch screen pixels are small enough u can see it if u try but not bad2. Ips bleed is not there but there is definitely ips glow but not that bad3.75 hz but meh i can't tell the difference but again i have 120 hz phone so makes no sense to buy it for 75 hz4.colors are good movies and games pop out well5. Comes with a HDMI cable which is neat6. Build it good and angle of the monitor can be movedCons1
B07Z1Z77ZZ,AEWMPPA26KJIWQL2VJLXEGGYGXMA,RS93FM8EGCGVK,Quality is too good,Good one.You can go for it.
B07Z1Z77ZZ,AGDRZZSAOT7UAMJBMLYPZYDNCJOA,R2H6JE1EKT8ABD,My laptop feels protected 🤣,"It's a really good product in every kind but i think size is quite loose. But if this is the actual size comes for 14"" laptop then I'm happy to have it."
B07Z1Z77ZZ,AEHT3UW6AG4BFUEZQY6COIDBOBGQ,RVNAAQ2FDKBI9,Quality is Good but should cheaper as per matirial,"Pros:ColorSoft material of cushionsGood quality of zipCons:Material Doesn't seem like water resistant one.Fit is little loose -I use 14"" HP Envy and  this 14"" laptop sleeve keeps some space in both dimensions. You can keep the charger if it's small enough but you shouldn't as it attracts scratches on laptop. See photos for more idea on fit. I found that 13"" laptop sleeve fits more to my preference.Try both once."
B07Z1Z77ZZ,AFP4K7GIXSHORXZ227LZN2SROSSQ,RH47AG02THZJ9,Nice color and material,Good product
B07Z1Z77ZZ,AHJ2Q76VFBFNGG73ED2KVXOPNHFQ,R3LS2IUM23YXEX,confirm the fit you want,Quality of fabric is good
B07Z1Z77ZZ,AGNIU4W6TXLMBMH7JQ4I5ICZ347A,R3RKYBJ36UG0KS,Good product,If you are like me and are looking for a waterproof sleeve to protect your laptop from the rain
B07Z1Z77ZZ,AHF4WTXSJ7OWJ6EQ2TDQQB4TGRQQ,R14ODWGQZ7FOGH,AWESOME PRODUCT AT 2H,well
B07Z1Z77ZZ,AG2KUMJ53E7NT2N7NZSOUKNT7CVA,R3THK9M26CIDNQ,Warning - This sleeve is NOT WATERPROOF!!,this is not for you.It may be that the lining protects from splashes
B00DJ5N9VK,AE5D3EMPETKIA4VU4SZU5UIHXKQA,R39PYNXMLNEIYW,As this was my 2nd order for same product.2nd time jo product aaya uski packing bahut hi kharab thi.,Torn packing.dekhne me product used lg rha tha
B00DJ5N9VK,AFF76KWKCMR6GNPUXKEBO3N5YTZA,R3AMNR0LJWNAUU,Looks cool and variety of colors.,I bought this color pen set for the first time and absolutely loved it. What I like the most is how easy is to keep because of the connector. The color options are neatly wide
B00DJ5N9VK,AEXM7ZELXVFNAKRTVDJ5RAK42KRQ,R2P5M80U8OL9OQ,Good product,and I like it. I would say though it's not very smooth of you use it for color filling
B00DJ5N9VK,AHYHKNM6SBOIEHGTSR3YR4QMEZMQ,R6IL66UV4Q64X,very colourfull,it does get smudge if you double coat it. So
B00DJ5N9VK,AHYDPSGRW6OTHG2H7LYZVV6SHZ4Q,R1T1HIPZYE4LDI,Budget friendly,there you have to be careful and also you can't order just one
B00DJ5N9VK,AGQQ5W4LCISBHXT54SYYCIS75C2Q,R387TYNEGM23O8,Good one,it has to be two set minimum to be delivered. Thats the drawback. Otherwise
B00DJ5N9VK,AGLAQV6LP4AXJCMGURQX3OUNTYJQ,R337P06I7YZ3FT,The are easy to use and are comfortable,it's good overall.
B00DJ5N9VK,AHTBXGFU2EAF5DIC3PT2MVAN2BFA,R2MI5HSUR25XG2,Good buy during sale,Eays to use for kids above 6 years
B08FGNPQ9X,AGMYVYGTIGHQQDKROQZHYI67AW2Q,R323XTLZ6XF443,not perfect,It is giving good backup.I am using it for wifi router backup but sometime on powercut
B08FGNPQ9X,AFPW7SWJI6ESX22SYZCE226UKRLQ,R2PU5PLM2D5A9P,Impressed,it quickly dont gives power to the wifi-router .so wifi gets turned off for some time
B08FGNPQ9X,AEKY5CMK5HRNNZXVWGT57CJWHCDA,R109BR31BO9U9O,1 Major Problem,Talking abt this product I was confused to go with a well known brand or this brand as it was almost half rate.. I quite impressed with packaging n box content they are USPNext comes plastic quality that is also good installation was also easy by following manual.. link for video would be more helpfulIt do have sometime connecting issue that's random..Which could be the reason this is reasonably priced..Next version should improve that rest happy with purchase
B08FGNPQ9X,AHRQ54DIJ3ABHV6LPYMZWEWVBPPQ,RP81LPR632RSZ,Good one.,It provides excellent backup for above 4 hrs but during power cut the router restarts once again which created interruption in the internet connections for few minutes... Overall an Awesome Product
B08FGNPQ9X,AGLQ56XIEU243BB6V45WIIMI7UWQ,R219G800XSZ211,Value for money product for short power cutoffs,I have tested and it's working for power back-up up to 2 hrs...
B08FGNPQ9X,AEDW5CCSPBHRUFSD4KHK4EYEINSQ,R1HP18PZMA7RRO,Good products,Perfect for wifi usage upto 3 hrs of power backup provided. Easy to install and use
B08FGNPQ9X,AFAODJJHXH3RGOQXKG5D6NLOMRPQ,R2NUEOM6M6XSIE,Review,Good products
B08FGNPQ9X,AFQS7C4WBSQEIHHQ5G3I5OWJLHKQ,R13BCLN31UCTUC,Great choice if you want a wi-fi UPS with good battery backup,Update 2...1. Item runs 1hr 14m @1A giving 15.465Wh
B07NTKGW45,AGKYLNZN5SOR4LZAYWRHAAJY6JQQ,R3D7XJFJ5YMCGX,Good at this price,The product doesn't feel premium. I would say it's a good product given the price.
B07NTKGW45,AF3KBDP4KUQBIEPOHOD4CTE355DQ,R1XFCHMC5NZ1Y5,Good product to organize your things,Able to hold all your individual wires and hard disk etc.
B07NTKGW45,AGPNK4G7IXT4KWGPM4P5GZVHJWRA,R1CKJ6H0A3FZI0,HOLDING CAPACITY,BECOMES TOO TIGHT IF MOBILE CHARGER AND CHARGING BANK ARE PLACED
B07NTKGW45,AFELT2ZWY73WKNOT67ZAGVUCQ3SA,RX6GFI0WHX38M,Not a lot of volume inside. Only for cables and tiny objects,I keep my small gadgets and cables organized inside my bag. Could be better if it had more space for at least  small boxes
B07NTKGW45,AGA6B3KA3UVWW7IMQ2AAH7YC7SBA,R23KGXQ1Q93GB,It does it's job,Good product!! Has quite a few compartments and can keep a lot of stuff. Has re-adjustable brackets in one the sections where items (of varrying sizes) can be stored. Has enough pockets to carry multiple pen drives and chargers. Inner padding is slightly foamy so it does provide decent drop protection. If you are tight on budget
B07NTKGW45,AELLMRH2KBMJNAYLWDLGUMSWGBWQ,RH9TQT6VOR6JJ,worth the buy at this price,go for it.
B07NTKGW45,AGLXXAIFPOSW675BKK5KDZL63KVQ,R3N6ZYBTC2LJVW,It served my purpose,It does what it is meant for
B08J4PL1Z3,AGUTG6MZYET7MPUMPQXFLSNBEVUQ,R16URT7BDNOV2D,Overall it's good. But some keys are hard to press,Some keys could be better but in this budget it's good enoughI use to play GTA 5 and fifa and some car racing games which are so goodAnd vibration is so good in this budget
B08J4PL1Z3,AFN53ZMEK5W2MWJW6E36M4ECOFDA,R2YWPNEAQVJ9ZA,Good product in this price range,Good for this budget
B08J4PL1Z3,AEJNJQFBSHNGTZ2KLO2IRH2CHSRA,REXSBUHVOE0WE,The start button of the controller and select button became defective and stopped working,The product worked fine for 6 months but after that
B08J4PL1Z3,AELJOMTIVYFHQKQIHAB6DVLU65AQ,R2RUHQW0ZWPFCE,Decent,the start button and select button of the controller went inside and it became defective and it stopped working. So I had to wait for weeks for the buttons to come back up and for it to work again. Since those two buttons are not crucial for playing the game
B08J4PL1Z3,AFWZSY64MPBL2AJQVIINPMPZBS3Q,R2NSG94BDOKV6F,Good,it was manageable to some extent.
B08J4PL1Z3,AGCQVRAHII6LOJZ5HYLKVZTHACTA,R3PCRURZ1LS5JQ,Just what I needed!,Tbh it's good.... If you are a amateur gamer it's completely fine at this price...but If you are hardcore gamer pro level then I will suggest you to pay a bit more and go for a better one because sometimes out of no reason some movements doesn't work ...when i Play cricket suddenly in the middle of the match one shot selection doesn't work and it disrupts the momentum...... Still it's a decent product... Can't say about durability now will update few months later.
B08J4PL1Z3,AFKXQZUR2GH27ZHONXGHHK7SC26Q,R1FR7S9JNBVXBT,Great but.,Less weight compared to other sticksThe L2 and R2 is little hard but still playableBattery backup is goodThe charging port is B that's not a good thing because we all are using C port chargersAlthough for this price point it's okay
B08J4PL1Z3,AHZAJIIJDRADTHCXCEM6QEKG5ZUQ,R29RRJ2OJ6GC7,Best controller under 1000,I have been using this for 3 weeks now and I saw no flaws with this one. The L2 and R2 are a bit tight
B07XJWTYM2,AEHC7ITQUJKLOGQJCAA6Q7V63EVQ,R1AKJKNRBIBCV4,Original review 👍realme buds🎧,(Realme Buds Wireless design and  specifications)Truly wireless earphones are becoming very popular
B07XJWTYM2,AGCW5OYJJFDRSHITPNJ2NGJO37XQ,R2ZG9F0E80XAWQ,Please Read The Whole Review For All the Details & Decide Yourself...,and we could very well see Realme get into that space in the coming months. However
B07XJWTYM2,AFCDWGFZNA55P5RZVVADKMJX4TMQ,R39LC2YR7L3N4E,Good,for now
B07XJWTYM2,AGNY7JE5TCQDY3MEVOEVAAA4C3XQ,R2ADNFHJ2J8A7L,Ful HIGHHHHHHHHHHHHHHHH BASE,the company has taken on wireless headphones in an affordable form — neckband-style earphones. The headset has a flexible neckband with metal modules at the ends
B07XJWTYM2,AG72D7R72T2BX46FLNTAPNAVHNJQ,R3VV8VK7HOOYQS,Amazing,short cables that lead to the earbuds
B07XJWTYM2,AFOTA6QJ5UKQOBJ5APZRDK3GVOBQ,RXGEG3BUDZOW0,Good,and the plastic earbuds themselves. We quite liked the yellow-and-black colour scheme of our review unit. The design is simple and the build quality is decent. The device is light at just 30g
B09939XJX8,AGKT6MY3UZFPKSYVU5V7IOKJKMMA,R374DNITJO308B,A good buy!,A good distraction to keep kids away from devices... Overall a good buy!!!!
B09939XJX8,AEMPOEDWHUSVZ4K5B4NSUITJN44A,R39OSBCH26FDGW,Good item fun to play,Good item fun to play
B09939XJX8,AHPG3MJMT3RKYFUX36KRB3EDGOBQ,RFTP6BKBX70WI,Brightness is good if used in proper light,like
B09939XJX8,AE5GMXIOYRAI3YQEDFM4W22P6SWQ,R1VHLDAFRQLBMI,very useful,An average writing pad.
B09939XJX8,AGHSVMFIK3RXOK2SWFPWN5TZCJKQ,R36AIOIL7WO6HZ,Average,Brightness can be improve more and pen shape also can be change.
B09939XJX8,AH7JVRRT5TX4TDCA3XS2HEYQIITA,RIVLIRNSSO3M1,Good product at this price 👌,Nice. Very good for kids. Easy to learn and quite educative.
B09939XJX8,AGNNU6V5L7VGIRYQ5XIJ7H4VONBQ,R3BIRKRJLDWL46,Nice,Value for money and good quality product
B09939XJX8,AHD2UUIFWNHDJHVXLGRMPLBBHSAQ,R1N8K5CG19N1KY,Good quality product,Very nice and smooth easy to use and brightness is not very low
B09MDCZJXS,AFFOW7D7WJY5D3E3PV26TYE7Y57Q,R1WZU792ROLKVF,U should really go for it if are using for gaming or songs but for calls it not that good,1.build quality is very good2.sound quality is good3.comfortable to wear4.it is ok for calls but other person will hear your voice very heavy and sound like old radio or something5.in this price range its a very good earbuds
B09MDCZJXS,AFXOKMMHVI6D4RWQXJFN3YSI57BQ,R1X4YGIN6CWPH4,Best in the range,Can't find better than this under 1KBEST IN THIS PRICE RANGE !!
B09MDCZJXS,AH65GLY4VWTON6HQURNVS3MWLTPA,R32Z0RYAEN1DFC,ENC missing.,Vry nice one of this range  ..
B09MDCZJXS,AHPCPMJYJE4OFUAOCX2GJNYIOGGA,R1DN8SF3OFPFAQ,Vry Vry nice. ..👍,All over best earbuds . In this price range:)I m really happy 😊
B09MDCZJXS,AFLVQOCKHNNVELC2E4SX2GF4Z5TA,RNHRK657LGIDV,Nice product. It is very nice product in this price range 😊. I like it:),I love to this product
B09MDCZJXS,AHCVGFTJLPI3BGD6EOMDLSJ43UQA,R1DOJAY4KQGAI6,Battery backup is too good sounds quality is Very deep base,This product is really good as for the money
B09MDCZJXS,AE5JNSRY4O3FLWR6P24C76QLBZGA,RXQATD7YRR3TA,Best at this range,sensor is good
B09MDCZJXS,AHX5PSVSNVHS4QNYCDEKIMFDERZA,R3HP5GYAC6M219,No review,lights look cool
B08CTQP51L,AHWQQLE2M65U3ACAYST5FUV4UPVA,R24LA0QD5OLK8G,Fantastic,I liked everything like product quality
B08CTQP51L,AFYWJTX34TSDYAHOCEDFBOESDBLA,R3Q8NDQHWTOEMA,Spen works,packaging was so premiumOne thing I didn't liked is you can get fingerprint easily
B08CTQP51L,AFTI4PPEOUKIY7E7RZNDGR36GJBA,RLU72AJAAOA8D,will protect the screen.,Standard Cover for the price. Need a little common sense to apply
B08CTQP51L,AGIL2YVZAM2EISWCWKZ62NRHRQTQ,R2Y2ISC0E5DQJ7,Good,could use help of your local shops. Decent product
B08CTQP51L,AGOLIHXYWOUK27IL5A3NHNA4U6FQ,R1VS3VC0CZ24XB,Not smudge proof at all!! But apart from that it's good.,could be little cheaper. Spen works after applying.
B08CTQP51L,AGFVR7YLNWBVHZT7ZKUMA3OUNIOQ,R1VDA6PEVBN4E3,good protection,Not smudge proof at all!! But apart from that it's
B08CTQP51L,AFQLEJZYWVOJCCO5THP43JRGYB3Q,RWWGO6H2DZMYC,easy application.,The glass fits perfectly around the screen. It is completely transparent and has no black edges. Cutout for the front cam is perfect as well.
B0BG62HMDJ,AECMQ2RLIJLZPBV65R74ZXYWBHDA,R1NVL27P8VGTP1,awesome,good
B0BG62HMDJ,AEDKV6ZUXIBYYQJBXOHXB3DZLYWQ,RK381D6AH8JFI,Good product,Good product
B0BG62HMDJ,AEHWYKP6AINWLLGVCZXRT3GOBT6A,R145H2IMWSHSP5,Product reviews ...,Good product ....
B0BG62HMDJ,AF2LJJNMXJZHEEWT4GCNWPSLFPIA,RXUFYS6IXXC27,Best in budget,Previously I was thinking of buying the Orico one but now I think buying this was a good decision
B0BG62HMDJ,AGJ3VD6VNEKCMGYVVAS3ZFSISKMA,R23QFCUMOAAF6,Very good according to price,no cons till now.
B0BG62HMDJ,AFVY6A2WBGEYOPAJNAZP6J44H5GA,RWOQMMEBT56CR,Nice product data transmission  rate is 80 to 85MB/s,* Good build quality* Easy to use* Looks good* Great transfer speed
B0BG62HMDJ,AEVHDFJPXL5VW4EUXTOBVXCPZA2A,R1GOBOH4PV5F5E,Very nice product and easy install & use,Great product for the price.
B08GTYFC37,AEHCVDRO2RQCQNWQH25CS6227BOA,RRJFTC0VXGP9F,Awesome speed,SanDisk 1TB Extreme Pro Portable SSD 2000MB/s R/WInitially set up the disk with inbuilt san disk software. The speed was pathetic and after some debugging found culprit in exFat default format. Reformatted to APFS (Encrypted) for similar secure features without comprising features. Surprised to see drastic jump in performance .ExFAT - 48gb write failed after 30 mins.APFS Encrypted - 48gb - less than 4 mins.Pros -PortableSecureSturdySpeedLarge volumeCons-Default software and filesystem.
B08GTYFC37,AESDNVY2THX3KM33O7EBVYFFW22A,R39JQE75EPS5DO,Speed in range 7** MBps to 9** MBps on MBP,Will deliver speed in range 7** to 9** MBps on MBP as thunderbolt 4 will only function as 10GBps (USB 3.1) mode instead of 20GBps (usb 3.2)
B08GTYFC37,AHRITLVMUVOKHOZWEW7EX5LIHVSA,RUZV4DZKBFJGE,Handy and fast,Good
B08GTYFC37,AF5UHHQGO6G4D6AJ4QC3HFU7QRAA,R1SBQDN9157ZTO,Great !,Sandisk is always Excellent! Though this review is about Sandisk Extreme which functions excellently
B08GTYFC37,AFZNCL4GFSQONZC3T2E6CWDOOJ3A,R1O8LE9DENM39V,Simply wow,it is painful to note that this cannot be used in my IPad Pro ( costing more than a Lac rupees)
B08GTYFC37,AGQ33QFV6YITBYDD7Q5UZB3KPVYQ,R1QGJPE1M4YZKR,Overprice,whereas this responsed to my Samsung Tab of Rs.25000 (without any aid of Computer or PC)  flawlessly. Shame on Apple!
B08GTYFC37,AG726ROK2TXYFZYOHF56OXEQEVMA,R240LL92WXKRRY,very costaly,I am using this device for the past 1month and the read and write speed is mind-blowing. I especially liked it's portability as well as it is easy to carry and you can use this device on the even on your mobile or laptop. It's waterproof as well rugged . I use this device for my daily use.  Thank you SanDisk for making this device
B08GTYFC37,AEOF6N7C4GZTUUR3VXU577V4K2XQ,R3GECDAI29GH5G,Speed is fast but....files get corrupt,Had it been up to rs 5000
B08SBH499M,AELPAFD33LDSPRU4SBYCF5JOSYZA,R1LREWJCMBQIRO,A beautiful experience in your budget. The volume controller was new for me but it works as a charm.,The sound quality at this price is unbelievable. The colour changing lights at first might be distracting but you get used to it and it works beautifully with both
B08SBH499M,AE7CCDFNM42PHTVFFJ5JF3AFRZJQ,R2HU0UF6QY4WZD,USB speakers,PC and laptop.
B08SBH499M,AFBWDDA2YE4P72CA6RHL43B3F4WQ,R1M3HZPOB2BCPA,Nice for the price,Its alright.
B08SBH499M,AEIE7R5GFFELVNO5KDRXGRS3TPKA,R3PLOVWNC48BP6,Worth the money,For the price this is a good buy.
B08SBH499M,AEI4GFTOVHF2SESNRVUOE4N2NDNQ,R1K70M5N1R1FLT,Good product,Small and cute speakers with good sound quality.
B08SBH499M,AFQWXBVRW5AF53GDQLBGWN4NWXFQ,R2HZYR1RYPYEVR,No disable light feature,sound quality is really good for this price range
B08SBH499M,AFKIFIYLWXVSKFCEUBX4ID3T5QHQ,R6HSVD0DMTQMY,Please improve sound quality and more,Great sound quality
B08SBH499M,AF644KLEQSZZJOCIVE5XK42WW73A,R6X92GH1ETNJ,Better at Price,if only they had an option to disable the lights
B0B5GJRTHB,AGMD2UVAWOKO3W37KGZWAPI3ZB6A,R1R1JK1E1KZYX8,Great Customer care experience..!!,I ordered this product 1 week ago on Amazon but then I got a defective piece
B0B5GJRTHB,AG7BC5ADBMW6EMTNHSDXNEZACGSA,R2XZC0TY29XVLD,Best in budget earbuds with some quality,the case charger was faulty so I contacted with customer care and they agreed to replace it..after confirmation of faulty piece
B0B5GJRTHB,AEN2I6AIAPGVXROMHAQ4NMUTOP5Q,R10HYVIHZWKK1K,Extremely high value for money,within 4 days i recieved my replacement pack and this time it's charging well..😀 hopefully I don't have to edit this and it stays with me for a long time!
B0B5GJRTHB,AGZ626GSSJDOAEJZAPBMENWXFR4Q,R60DKH62VTGDU,Worth for money and great listening experience.,Good earbuds at low price.Bass is good
B0B5GJRTHB,AGDJLGA6BF6G4XFQ3ZWBHW7QZFHA,R3OEUY99P64UA3,Battery backup,sound is high.No noise cancellation as described in the images.Only noise isolation is present.Used it for a week without charging. No charging issues.Build quality is plastic and can feel it.Ear buds tips aren't comfortable for long  listening. But ok for upto 2 hrs.No highs
B0B5GJRTHB,AEC7RE5DTPOP3U3VWADY32HLOKMQ,R32UNDTOGI8EL1,A valuable product,no mids
B0B5GJRTHB,AESZAGS5TOO5QII4XYFLKFAWSZIQ,R3GLNMEB5Q7VW0,So so,no lows. But are stereo enabled.One can't expect a bose or apple quality at 4% of their price.So finally justice done for the price paid.If one don't want to spend high
B0B5GJRTHB,AGC5YGA5PCE6NZE2KKTR5KY3E3PQ,R1DEKW8DZTEK4A,Great buy!,one can't expect a better quality than this.
B09GBBJV72,AHWRHOUQWASZTLTB4CLOJIDZYPBA,R3H2WY92CQUJMX,Excellent quality but mouse is small for my average hand,Excellent keyboard.  Keys are big and comfortable.  Keyboard is super silent.  Keyboard is compacter tahn a full size keyboard.  Only con is the mouse which is super small even for my average size palm.  Otherwise
B09GBBJV72,AGQS7A3QE6JORKCGQ3K2J3Q7NOMQ,R2LDUGW3VRNHAB,Very good product,the mouse is smooth only after you twitch the mouse settings in Windows settings and only on smooth surfaces.  On a computer mat it would be a little jumpy and rough.  Only wish the mouse was a bit larger.
B09GBBJV72,AE3IMYWXCNVEMIF3ELZZDGDXWKRA,R1LRB29GJ35245,Good combo,I love this product. Very nice one. Works very well.
B09GBBJV72,AHSRJIWSBOMVKM6IWI4M64I3V4AA,R2S4Q38HCR9GEQ,Not bad,The combo of mouse and keyboard is off really good quality. The key travel is really great on these. Although it would have been great if the mouse had been a bit power efficient as the keyboard as it eats up the single AAA battery quite fast. Also would’ve liked a power switch on keyboard.
B09GBBJV72,AHQYDF33TO55QZY3STKUBB2WL3ZQ,R34PYQGTCYUFYB,Okay for this price range,Some times blutooth connection problem occurs
B09GBBJV72,AFP4IFI6O7PUAZ3A3KONELUOBGOA,R2FNNM6IUQZGWK,Easy to connect,First of all as in this price range it's pretty good but the comfort while pressing keys is not good..If we press one key automatically itbis touching another key without any intention...U can buy it for 1k but above u can go Logitech products...
B09GBBJV72,AEFZZLVLJSICGSP4WDGTZFSDF2BQ,R3GR8P4J5HK9VV,good looking,Easy to connect
B07P434WJY,AGWXUDJLYBQYBI5O7UHDK6QW7FYA,R2LRRBAFN6I6AZ,Value for money,+ Good product+ Cheap and best for alternative ink refilling+ Print quality is okay+ Well packed+ We can refill 3 times compared to original ink+ There is no different between original and this one+ Really i am satisfied+ Don't waste your money for only brand lables
B07P434WJY,AHYBJJUUPQJTFXXO54OQ3J2D4N4Q,R1FBE05UZD56IF,Ink,Good quality Ink
B07P434WJY,AHME467G4UTCVM75WV6LUC4H634Q,R1IRK5NMYFJN5T,Great,Like. Im using this product for office cañon printer.
